Bedroom,Bathroom,Furnishing,Area,Building Age,Parking,Distance to Metro,Projected 10Y Rent,Price,Address
3,2,Semi-Furnished,2372,3,1,0.310148738,3195475,8500000,Rohini Sub City
2,2,Furnished,511,13,1,0.310148738,1788439,6000000,Rohini Sub City
3,2,Semi-Furnished,519,26,1,0.410735237,4227380,8500000,Rohini Sub City
3,2,Semi-Furnished,1200,18,1,0.079541514,4624454,12100000,Rohini Sub City
1,1,Semi-Furnished,500,29,1,0.152331077,724319,2300000,Rohini Sub City
2,2,Semi-Furnished,647,10,1,0.651295763,1983097,5500000,Rohini Sub City
4,3,Semi-Furnished,1550,8,1,0.341476521,4659838,12500000,Rohini Sub City
3,2,Semi-Furnished,850,17,1,0.668937729,3131492,6500000,Rohini Sub City
4,4,Unfurnished,2170,30,2,0.310148738,10054182,22000000,Rohini Sub City
3,2,Semi-Furnished,720,22,1,0.630028323,2798501,6000000,Rohini Sub City
3,2,Semi-Furnished,850,12,1,0.448630164,1945624,7300000,Rohini Sub City
3,2,Semi-Furnished,950,1,1,0.315956203,2837237,7600000,Rohini Sub City
4,4,Semi-Furnished,2300,7,1,0.668937729,7810117,20000000,Rohini Sub City
4,4,Semi-Furnished,1300,1,1,0.074120767,4030129,15000000,Rohini Sub City
3,2,Semi-Furnished,1100,20,1,0.310148738,2059062,6200000,Rohini Sub City
3,2,Furnished,1030,9,1,0.630028323,2877050,6200000,Rohini Sub City
1,1,Semi-Furnished,500,22,1,0.01492915,689448,2300000,Rohini Sub City
2,2,Semi-Furnished,750,10,1,0.01492915,2023660,5000000,Rohini Sub City
2,2,Semi-Furnished,720,15,1,0.456611299,1505628,4700000,Rohini Sub City
2,2,Semi-Furnished,800,20,1,0.668937729,1467461,5500000,Rohini Sub City
1,1,Semi-Furnished,500,6,1,0.153347343,654400,2000000,Rohini Sub City
3,2,Semi-Furnished,980,27,1,0.671075923,3802363,7300000,Rohini Sub City
4,3,Semi-Furnished,1600,27,1,0.310148738,6173879,13000000,Rohini Sub City
3,3,Semi-Furnished,1450,20,1,0.668937729,5940618,11500000,Rohini Sub City
2,2,Semi-Furnished,500,11,1,0.668937729,1098221,2800000,Rohini Sub City
1,1,Semi-Furnished,500,21,1,0.152331077,643597,2200000,Rohini Sub City
2,2,Semi-Furnished,680,28,1,0.668937729,1795493,4400000,Rohini Sub City
3,3,Semi-Furnished,1600,8,1,0.154058196,5175859,13500000,Rohini Sub City
2,2,Semi-Furnished,630,13,1,0.294108393,1993427,4100000,Rohini Sub City
3,2,Semi-Furnished,1500,21,1,0.310148738,3473664,12000000,Rohini Sub City
2,2,Semi-Furnished,550,6,1,0.48945029,1373134,3500000,Rohini Sub City
4,3,Semi-Furnished,2500,20,1,0.668937729,4547566,15000000,Rohini Sub City
5,4,Semi-Furnished,2800,4,1,0.668937729,6111098,17500000,Rohini Sub City
1,1,Semi-Furnished,500,14,1,0.668937729,870190,1900000,Rohini Sub City
3,2,Semi-Furnished,800,27,1,0.410735237,2140060,5500000,Rohini Sub City
3,2,Semi-Furnished,1295,13,1,0.914239533,3627060,10000000,Rohini Sub City
3,2,Semi-Furnished,700,24,1,0.668937729,1727748,4700000,Rohini Sub City
1,1,Semi-Furnished,500,25,1,0.456611299,923360,2400000,Rohini Sub City
2,2,Semi-Furnished,500,7,1,0.240719178,1788123,3800000,Rohini Sub City
4,4,Semi-Furnished,2200,17,1,0.737375338,11472022,23000000,Rohini Sub City
4,4,Semi-Furnished,2300,29,1,0.112999017,12628704,24500000,Rohini Sub City
2,2,Semi-Furnished,550,16,1,0.007986631,2119752,4500000,Rohini Sub City
4,3,Semi-Furnished,1100,23,1,0.152331077,5894956,17000000,Rohini Sub City
3,3,Semi-Furnished,1150,2,1,0.485709239,11125478,25000000,Rohini Sub City
2,2,Semi-Furnished,650,30,1,0.223624948,2273850,6000000,Rohini Sub City
2,2,Semi-Furnished,850,27,1,0.457725944,3638262,11000000,Rohini Sub City
3,2,Semi-Furnished,900,21,1,0.366919956,2183773,4500000,Rohini Sub City
1,1,Furnished,500,20,2,0.410735237,1450852,5300000,Rohini Sub City
2,2,Semi-Furnished,900,13,1,0.410735237,5264014,10500000,Rohini Sub City
2,2,Semi-Furnished,914,19,1,0.668937729,4623224,12000000,Rohini Sub City
3,3,Furnished,1100,16,1,1.040805461,3021146,7000000,Rohini Sub City
3,2,Semi-Furnished,800,24,1,0.410735237,3062024,7000000,Rohini Sub City
1,1,Semi-Furnished,500,17,1,0.34187966,1698582,3400000,Rohini Sub City
2,2,Furnished,500,9,1,0.646309929,2157260,5000000,Rohini Sub City
4,4,Furnished,2160,8,1,0.269386097,8934629,21000000,Rohini Sub City
4,3,Semi-Furnished,1550,18,1,0.410735237,3655423,13000000,Rohini Sub City
2,2,Semi-Furnished,750,7,1,0.410735237,2001382,5000000,Rohini Sub City
3,3,Semi-Furnished,1800,13,1,0.343269435,11370106,37500000,Safdarjung Enclave
3,3,Semi-Furnished,1300,15,1,0.421436636,14885492,32500000,Safdarjung Enclave
3,3,Semi-Furnished,1500,17,3,0.278894654,14949215,37500000,Safdarjung Enclave
4,4,Semi-Furnished,2100,18,3,0.42008933,24361411,55000000,Safdarjung Enclave
4,4,Semi-Furnished,1800,22,2,1.007670153,24027634,87500000,Safdarjung Enclave
2,2,Unfurnished,1100,19,1,0.797097331,4661285,16300000,Safdarjung Enclave
4,4,Unfurnished,2035,14,2,0.953566146,29409258,65000000,Safdarjung Enclave
3,3,Semi-Furnished,1550,26,1,0.962816343,10739502,38000000,Safdarjung Enclave
2,2,Unfurnished,700,27,1,0.823051698,4236004,15000000,Safdarjung Enclave
2,1,Semi-Furnished,500,4,1,0.518753199,533615,2000000,Safdarjung Enclave
1,1,Unfurnished,540,17,1,0.305112451,1547294,3000000,Safdarjung Enclave
2,2,Semi-Furnished,810,20,1,0.346899353,3893296,8500000,Safdarjung Enclave
4,4,Semi-Furnished,3250,5,1,0.392999661,19620622,55000000,Safdarjung Enclave
3,3,Semi-Furnished,1600,17,2,0.375531928,7690216,22500000,Safdarjung Enclave
4,4,Semi-Furnished,4000,20,1,0.471685891,25795734,72500000,Safdarjung Enclave
5,4,Furnished,5500,10,1,0.652400399,74852301,160000000,Safdarjung Enclave
3,3,Semi-Furnished,900,9,1,1.042337937,5474546,12500000,Safdarjung Enclave
2,2,Semi-Furnished,972,18,1,0.083059316,5311418,17000000,Safdarjung Enclave
4,4,Unfurnished,4150,9,3,0.820838866,25534895,82500000,Safdarjung Enclave
4,4,Semi-Furnished,2250,3,2,0.699386472,15925500,55000000,Safdarjung Enclave
3,3,Semi-Furnished,1650,8,1,0.343988022,15318876,35000000,Safdarjung Enclave
4,4,Semi-Furnished,2610,25,2,0.798641486,19767459,42500000,Safdarjung Enclave
2,2,Semi-Furnished,600,25,1,0.760826385,1567385,4700000,Safdarjung Enclave
4,4,Unfurnished,1700,1,2,0.852391892,14129709,52500000,Safdarjung Enclave
4,4,Semi-Furnished,2250,17,3,0.903828603,22822212,80000000,Safdarjung Enclave
3,2,Unfurnished,880,4,1,0.649873058,5706351,11000000,Safdarjung Enclave
4,4,Semi-Furnished,4200,7,3,0.414432027,25270988,74000000,Safdarjung Enclave
3,3,Semi-Furnished,1450,11,1,0.710596167,17489825,37500000,Safdarjung Enclave
4,4,Semi-Furnished,2200,6,3,0.607941147,22485075,52500000,Safdarjung Enclave
3,3,Semi-Furnished,500,15,1,0.689761613,12750544,35000000,Safdarjung Enclave
3,3,Unfurnished,1100,24,1,0.618661183,7945958,25000000,Safdarjung Enclave
4,3,Semi-Furnished,1700,10,2,0.705854373,8720651,29500000,Saket
3,2,Unfurnished,1350,30,1,0.454107499,8089118,19000000,Saket
4,3,Furnished,2100,11,1,0.478919579,11929452,25500000,Saket
4,4,Semi-Furnished,2600,11,3,0.29533942,32501947,75000000,Saket
4,4,Semi-Furnished,3000,15,3,0.516016143,30255897,75000000,Saket
3,3,Semi-Furnished,1450,11,1,0.742093705,9338946,34000000,Saket
4,4,Semi-Furnished,2050,27,1,0.733139309,24648934,47500000,Saket
4,4,Semi-Furnished,3000,30,3,0.404356226,35562724,75000000,Saket
3,3,Semi-Furnished,1800,17,2,0.685810398,7838594,23000000,Saket
3,2,Semi-Furnished,900,4,1,0.337904263,12526839,24000000,Saket
3,2,Semi-Furnished,1500,29,2,0.580096723,9079051,21500000,Saket
3,2,Semi-Furnished,1500,13,1,0.57964295,11888825,28500000,Saket
4,4,Semi-Furnished,1800,24,1,0.413137855,5760248,12500000,Saket
3,3,Unfurnished,1674,18,1,0.34565727,21492509,45000000,Saket
4,3,Furnished,2025,19,2,0.703484326,13318559,30500000,Saket
3,3,Semi-Furnished,1300,4,3,0.69689754,6691139,22500000,Saket
3,3,Furnished,990,14,1,0.81103556,9878080,28000000,Saket
3,4,Semi-Furnished,2100,4,2,0.580047353,12706837,25000000,Saket
4,4,Semi-Furnished,2250,15,2,0.626624628,10879308,33700000,Saket
3,3,Semi-Furnished,1500,23,1,0.702383341,9766576,27000000,Saket
4,4,Semi-Furnished,2700,18,2,0.445527489,16422043,43500000,Saket
3,3,Semi-Furnished,1700,20,2,0.398250504,11004051,29000000,Saket
3,3,Semi-Furnished,1700,7,2,0.075569019,12755895,30000000,Saket
4,4,Semi-Furnished,2050,3,2,0.375257166,26686958,52100000,Saket
3,3,Unfurnished,1800,13,1,0.317718282,10629655,32500000,Saket
3,2,Semi-Furnished,1500,1,1,0.757720792,6060734,20500000,Saket
4,3,Semi-Furnished,2000,25,1,0.392514786,7891806,25000000,Saket
3,3,Semi-Furnished,1500,3,2,0.350652617,14922702,30000000,Saket
4,4,Semi-Furnished,24300,10,2,0.207630075,22126956,51000000,Saket
4,4,Semi-Furnished,2475,29,1,1.037055424,10508549,31000000,Saket
3,3,Semi-Furnished,1300,17,1,0.794775997,10771030,22500000,Saket
3,2,Unfurnished,1500,21,1,0.797097331,8832361,18000000,Saket
3,3,Unfurnished,2700,10,1,0.698434703,13629575,28000000,Saket
3,3,Unfurnished,1600,20,2,0.797097331,13152348,26000000,Saket
2,2,Semi-Furnished,850,10,1,0.875832857,1650553,5000000,Saket
3,3,Semi-Furnished,1900,2,1,0.797097331,20819563,45000000,Saket
3,3,Semi-Furnished,1700,22,1,0.894529058,7854437,20400000,Saket
3,3,Furnished,1200,24,1,0.949769553,9226021,19000000,Saket
3,3,Unfurnished,2000,30,1,0.638795608,6607035,14500000,Saket
3,3,Semi-Furnished,1500,7,1,0.470819901,3746398,8000000,Saket
3,3,Unfurnished,1500,8,1,0.835395111,11351355,26000000,Saket
3,3,Semi-Furnished,1700,1,2,0.76603344,2483111,8000000,Saket
3,2,Unfurnished,1500,12,1,0.48945029,5498464,13500000,Sarita Vihar
4,2,Semi-Furnished,1600,17,2,0.675740944,8266409,15800000,Sarita Vihar
5,4,Semi-Furnished,1200,19,2,0.315956203,8682347,17000000,Sarita Vihar
4,2,Semi-Furnished,1600,23,1,0.140966651,4262456,15500000,Sarita Vihar
3,2,Semi-Furnished,1250,25,2,0.344756869,4913019,16000000,Sarita Vihar
2,2,Furnished,950,18,2,0.37272745,3848607,12900000,Sarita Vihar
3,3,Furnished,1200,9,2,1.040805461,6142442,13500000,Sarita Vihar
4,2,Furnished,1400,5,2,0.108853806,8529708,17800000,Sarita Vihar
2,2,Furnished,950,26,2,0.147488269,4222691,13200000,Sarita Vihar
3,3,Semi-Furnished,1350,14,2,0.668937729,5557533,14000000,Sarita Vihar
4,2,Furnished,1550,23,2,0.075569019,8491675,17500000,Sarita Vihar
3,2,Semi-Furnished,1300,7,2,0.668937729,7765498,17000000,Sarita Vihar
2,2,Furnished,1000,17,2,0.01492915,5285257,13000000,Sarita Vihar
3,3,Furnished,1500,25,2,0.310148738,7127095,17000000,Sarita Vihar
2,2,Furnished,950,3,2,0.153347343,5049873,12700000,Sarita Vihar
3,2,Furnished,1200,23,2,0.140966651,4617734,13500000,Sarita Vihar
4,2,Furnished,1400,19,2,0.147488269,7178625,17400000,Sarita Vihar
4,2,Furnished,1500,27,2,0.668937729,7924862,17800000,Sarita Vihar
2,2,Furnished,1050,19,2,0.668937729,6271738,12700000,Sarita Vihar
4,2,Furnished,1550,10,2,0.48945029,6987909,16200000,Sarita Vihar
2,2,Furnished,950,27,2,0.675740944,5153281,11100000,Sarita Vihar
2,2,Furnished,1150,7,2,0.315956203,4159061,13600000,Sarita Vihar
2,2,Furnished,1150,21,2,0.140966651,5047296,13100000,Sarita Vihar
2,2,Furnished,1150,21,2,0.344756869,3325948,12500000,Sarita Vihar
3,2,Furnished,1500,12,2,0.37272745,4469563,13600000,Sarita Vihar
2,2,Unfurnished,1150,16,1,1.040805461,6144157,13500000,Sarita Vihar
3,2,Unfurnished,1500,17,1,0.108853806,7351018,14000000,Sarita Vihar
2,2,Semi-Furnished,1150,17,2,0.147488269,3129416,10800000,Sarita Vihar
2,1,Semi-Furnished,1250,26,1,0.658033946,2770921,7500000,Seelampur
3,1,Semi-Furnished,504,2,1,0.865680086,1708298,3600000,Seelampur
2,1,Unfurnished,500,22,1,0.763430864,1904417,6000000,Seelampur
1,1,Semi-Furnished,500,1,1,0.778115946,1229835,3000000,Shahdara
2,1,Semi-Furnished,783,17,3,0.778115946,1736087,3800000,Shahdara
2,1,Unfurnished,500,2,1,0.529438197,775319,1820000,Shahdara
5,2,Semi-Furnished,1603,25,1,0.879817593,2818639,9000000,Shahdara
3,3,Unfurnished,4897,17,1,0.786980038,5645354,15800000,Shahdara
1,1,Furnished,500,3,1,0.879817593,893448,1900000,Shahdara
2,2,Furnished,850,20,1,1.373116736,1843734,4500000,Shahdara
3,2,Semi-Furnished,500,21,1,0.783834694,9274807,35000000,Shahdara
4,2,Furnished,1800,10,1,0.866298237,8123940,17500000,Shahdara
4,3,Furnished,1800,20,1,0.874338235,9552358,35000000,Shahdara
5,2,Furnished,1530,11,1,0.816011389,4694072,10200000,Shahdara
4,3,Furnished,1650,16,1,0.816011389,4437901,14000000,Shahdara
2,2,Semi-Furnished,700,29,1,0.816011389,1290448,2500000,Shahdara
2,2,Semi-Furnished,900,25,1,1.923540436,1622749,4500000,Shahdara
3,3,Semi-Furnished,1425,22,1,0.778115946,3253142,9300000,Shahdara
3,2,Furnished,1053,10,3,0.529438197,2120056,7000000,Shahdara
2,2,Unfurnished,700,26,1,0.319355227,1583218,4600000,Shahdara
2,2,Semi-Furnished,750,20,1,3.13522571,4551377,9200000,Shahdara
3,2,Semi-Furnished,970,24,1,3.826687295,3420725,6500000,Shahdara
3,2,Furnished,1000,2,1,3.13522571,2038001,5650000,Shahdara
2,2,Unfurnished,500,2,1,2.004988944,1031067,2700000,Shahdara
2,2,Semi-Furnished,650,2,1,0.166503807,2632998,5800000,Shahdara
3,2,Semi-Furnished,950,12,1,0.551663151,2734771,5500000,Shahdara
2,2,Unfurnished,750,13,1,0.551663151,1889783,4500000,Shahdara
2,2,Semi-Furnished,990,26,2,0.551663151,1503996,4100000,Shahdara
3,2,Semi-Furnished,800,5,2,0.987219471,1415080,3800000,Shahdara
2,1,Unfurnished,675,3,1,1.320361577,1475073,3300000,Shahdara
2,1,Unfurnished,558,15,1,0.529438197,766946,2900000,Shahdara
2,1,Unfurnished,500,30,1,0.310141919,853898,2000000,Shahdara
4,3,Semi-Furnished,1350,9,1,0.211245287,4037823,11300000,Shahdara
3,2,Semi-Furnished,850,23,1,0.994654694,2128405,4500000,Shahdara
2,1,Unfurnished,846,4,1,1.428505713,950828,3300000,Shahdara
4,3,Furnished,1300,22,1,0.310141919,4814766,11500000,Shahdara
3,2,Semi-Furnished,900,10,1,0.967121364,2342447,6000000,Shahdara
2,2,Furnished,850,14,1,0.967121364,1948244,4500000,Shahdara
4,3,Furnished,1650,30,1,0.967121364,3929972,14000000,Shahdara
2,2,Semi-Furnished,1150,7,1,0.967121364,3040514,7300000,Shahdara
3,2,Semi-Furnished,900,26,1,0.471971717,3704689,9000000,Sultanpur
3,2,Semi-Furnished,1150,5,1,1.41197962,2591913,6300000,Sultanpur
3,3,Semi-Furnished,1000,3,1,0.775260175,2324876,5500000,Sultanpur
1,1,Semi-Furnished,500,9,1,1.41197962,1038567,2350000,Sultanpur
3,3,Semi-Furnished,1350,3,1,1.41197962,4044502,8500000,Sultanpur
1,2,Semi-Furnished,500,19,1,1.41197962,552329,1650000,Sultanpur
2,2,Semi-Furnished,1200,1,1,1.41197962,4811120,10000000,Sultanpur
1,1,Unfurnished,500,28,1,1.41197962,592446,1500000,Sultanpur
2,2,Semi-Furnished,1100,19,1,1.41197962,795003,2800000,Sultanpur
2,2,Semi-Furnished,700,22,1,1.41197962,725532,2600000,Sultanpur
1,1,Furnished,500,19,1,1.41197962,826557,2350000,Sultanpur
1,1,Unfurnished,540,17,1,0.529438197,1105738,2350000,Sultanpur
1,1,Unfurnished,500,7,1,0.529438197,900343,2000000,Sultanpur
2,2,Semi-Furnished,800,25,1,0.529438197,2357536,5000000,Sultanpur
2,2,Semi-Furnished,700,29,1,0.529438197,1399916,3500000,Sultanpur
2,2,Semi-Furnished,750,2,1,0.529438197,1708467,4500000,Sultanpur
2,2,Unfurnished,750,4,1,0.529438197,1209946,4000000,Sultanpur
3,3,Unfurnished,1600,20,1,0.529438197,3781433,10800000,Sultanpur
3,2,Unfurnished,1000,26,1,0.529438197,3780303,10000000,Sultanpur
3,3,Unfurnished,1600,26,1,2.383065343,3099301,10800000,Sultanpur
3,2,Semi-Furnished,900,13,1,0.211245287,2895954,9000000,Sultanpur
3,3,Semi-Furnished,1700,9,1,0.256107379,3581199,8500000,Sultanpur
3,2,Semi-Furnished,1100,9,1,1.29220295,2745290,6000000,Sultanpur
3,3,Semi-Furnished,1000,17,1,0.961792518,2897378,5500000,Sultanpur
3,2,Semi-Furnished,1000,25,1,0.915734203,3567195,7000000,Sultanpur
3,2,Furnished,1100,2,1,0.529438197,2598037,6000000,Sultanpur
3,2,Unfurnished,765,28,1,0.551663151,1386255,3700000,Sultanpur
2,2,Semi-Furnished,900,9,1,0.552213927,1337099,3100000,Sultanpur
2,2,Unfurnished,600,23,1,1.27214301,2118267,4500000,Sultanpur
1,1,Semi-Furnished,500,21,1,1.27214301,442216,1500000,Sultanpur
3,4,Furnished,3500,14,1,0.736940707,31592234,85000000,Sultanpur
1,2,Unfurnished,500,13,1,0.908692834,1018502,2100000,Uttam Nagar
3,2,Semi-Furnished,800,21,1,1.892718638,1459201,4000000,Uttam Nagar
2,2,Unfurnished,817,12,3,0.905253129,2693408,6500000,Uttam Nagar
1,1,Unfurnished,500,23,1,0.671715693,544129,1300000,Uttam Nagar
2,2,Semi-Furnished,1349,12,1,65.86662303,1561233,5000000,Uttam Nagar
1,1,Unfurnished,500,15,1,0.461929201,718213,2000000,Uttam Nagar
2,2,Unfurnished,500,11,1,0.96395187,844316,2400000,Uttam Nagar
3,3,Unfurnished,662,18,1,0.357371238,865669,3200000,Uttam Nagar
1,1,Furnished,2355,10,1,0.823047036,755981,2800000,Uttam Nagar
4,2,Semi-Furnished,1079,25,1,0.989941774,3346250,6930000,Uttam Nagar
2,2,Furnished,1200,15,2,2.59324097,5034025,15000000,Uttam Nagar
5,3,Unfurnished,500,28,1,0.563613233,3601707,9000000,Uttam Nagar
2,2,Semi-Furnished,540,13,1,1.013991526,907266,2650000,Uttam Nagar
3,2,Furnished,950,20,1,1.357267116,2235665,4370000,Uttam Nagar
2,2,Semi-Furnished,540,23,1,0.589280452,1095503,3300000,Uttam Nagar
3,2,Semi-Furnished,1000,22,1,0.424650996,2076610,5510000,Uttam Nagar
2,2,Semi-Furnished,540,19,1,2.216309142,1283571,2600000,Uttam Nagar
3,2,Semi-Furnished,780,5,1,0.592295704,1942251,4000000,Uttam Nagar
2,1,Semi-Furnished,500,20,1,0.127956574,578449,1850000,Uttam Nagar
1,1,Semi-Furnished,500,29,1,0.472237373,807849,1700000,Uttam Nagar
2,2,Semi-Furnished,500,15,1,0.552555346,826462,2150000,Uttam Nagar
3,2,Semi-Furnished,1000,26,1,0.866957123,2423791,6200000,Uttam Nagar
2,2,Semi-Furnished,620,13,1,0.762168955,926290,3100000,Uttam Nagar
2,2,Unfurnished,805,24,1,1.092681524,1139454,4000000,Uttam Nagar
2,2,Semi-Furnished,540,29,1,1.083150016,1138780,2500000,Uttam Nagar
1,1,Semi-Furnished,500,4,1,0.984615473,788981,2000000,Uttam Nagar
2,2,Semi-Furnished,550,9,1,0.558552586,719675,1900000,Uttam Nagar
2,1,Semi-Furnished,550,8,1,2.819000115,911851,2000000,Uttam Nagar
2,2,Semi-Furnished,550,25,1,1.115219191,1210084,2600000,Uttam Nagar
2,1,Unfurnished,675,26,1,1.820415141,885969,2900000,Uttam Nagar
2,2,Unfurnished,585,27,1,0.214580932,1358339,3200000,Uttam Nagar
3,2,Semi-Furnished,810,7,1,1.021161455,1616205,5400000,Uttam Nagar
3,2,Furnished,950,13,1,0.203635268,2017586,4370000,Uttam Nagar
2,2,Semi-Furnished,540,19,1,0.192389117,1441439,3300000,Uttam Nagar
3,2,Semi-Furnished,1000,20,1,0.92142185,2842028,5510000,Uttam Nagar
2,2,Semi-Furnished,800,8,1,0.16327087,1211715,4300000,Uttam Nagar
3,2,Semi-Furnished,713,23,1,0.69592548,1532610,5500000,Uttam Nagar
3,2,Semi-Furnished,500,22,1,0.758088119,1554822,4600000,Uttam Nagar
2,2,Semi-Furnished,500,2,1,0.203635268,1064338,3200000,Uttam Nagar
3,2,Semi-Furnished,810,28,1,0.16327087,1479255,4500000,Uttam Nagar
3,2,Unfurnished,500,25,1,2.509844455,2010076,4000000,Uttam Nagar
3,2,Unfurnished,850,14,1,2.203060025,988200,3000000,Uttam Nagar
3,2,Semi-Furnished,850,16,1,1.317462064,1005918,3000000,Uttam Nagar
2,2,Semi-Furnished,500,4,1,0.16327087,1391416,3000000,Uttam Nagar
3,2,Furnished,1000,12,1,0.203635268,1643350,4300000,Uttam Nagar
2,1,Semi-Furnished,520,19,1,2.865939663,1170922,2500000,Uttam Nagar
2,2,Unfurnished,500,29,1,2.865939663,898711,3200000,Uttam Nagar
3,2,Semi-Furnished,500,9,1,1.993469352,1568589,4000000,Uttam Nagar
3,2,Semi-Furnished,850,26,1,0.787068064,953669,3500000,Uttam Nagar
3,2,Semi-Furnished,920,21,1,1.166866697,1078509,3850000,Uttam Nagar
3,2,Furnished,630,7,1,0.187746631,2015294,4010000,Uttam Nagar
5,2,Unfurnished,668,22,1,2.865939663,687740,2290000,Uttam Nagar
2,2,Semi-Furnished,650,16,1,0.13360856,1191712,2950000,Uttam Nagar
2,1,Unfurnished,500,12,1,0.203635268,818371,2200000,Uttam Nagar
5,2,Semi-Furnished,900,20,1,0.16327087,1527278,4300000,Uttam Nagar
3,2,Semi-Furnished,950,27,1,0.787068064,2003305,4000000,Uttam Nagar
2,2,Semi-Furnished,500,17,1,1.092425397,1131349,4200000,Uttam Nagar
2,1,Semi-Furnished,500,18,1,0.16327087,964923,2200000,Uttam Nagar
2,2,Unfurnished,630,15,1,0.16327087,1656262,3200000,Uttam Nagar
5,2,Furnished,980,12,1,0.71105957,1891911,4600000,Uttam Nagar
2,1,Semi-Furnished,500,1,1,0.71105957,1225385,2400000,Uttam Nagar
2,2,Furnished,550,5,1,0.16327087,915393,3300000,Uttam Nagar
3,2,Semi-Furnished,500,28,1,0.714320571,1309057,3500000,Uttam Nagar
2,2,Semi-Furnished,520,27,1,0.714320571,747444,2250000,Uttam Nagar
3,2,Unfurnished,810,13,1,0.16327087,1939155,4250000,Uttam Nagar
2,2,Semi-Furnished,520,24,1,0.16327087,1514674,2900000,Uttam Nagar
3,3,Semi-Furnished,500,18,1,0.16327087,8612273,26000000,Uttam Nagar
5,2,Semi-Furnished,521,23,1,0.16327087,981150,2250000,Uttam Nagar
2,2,Unfurnished,500,8,1,1.566427637,1137015,3600000,Uttam Nagar
2,2,Unfurnished,550,28,1,0.714320571,1155408,2800000,Uttam Nagar
3,2,Furnished,1025,19,1,0.203635268,2508453,6500000,Uttam Nagar
2,2,Semi-Furnished,900,6,1,0.203635268,3119111,6000000,Uttam Nagar
3,2,Furnished,700,1,1,0.16327087,1696133,4000000,Uttam Nagar
2,2,Semi-Furnished,750,15,1,0.203635268,1245129,3500000,Uttam Nagar
2,2,Furnished,600,28,1,0.16327087,939818,3200000,Uttam Nagar
3,2,Furnished,1000,13,1,0.16327087,1396040,4600000,Uttam Nagar
4,2,Semi-Furnished,1080,24,1,0.16327087,2244940,6950000,Uttam Nagar
4,2,Semi-Furnished,1350,9,1,0.16327087,2143535,6500000,Uttam Nagar
3,2,Unfurnished,855,5,1,0.16327087,1951407,4000000,Uttam Nagar
3,2,Semi-Furnished,741,12,1,0.203635268,1440471,3500000,Uttam Nagar
3,2,Furnished,1097,8,1,0.16327087,1807155,4500000,Uttam Nagar
2,2,Furnished,550,12,1,0.16327087,793451,2700000,Uttam Nagar
2,2,Furnished,700,13,1,0.203635268,1593677,3250000,Uttam Nagar
3,2,Semi-Furnished,720,10,1,0.16327087,1680396,3700000,Uttam Nagar
2,2,Furnished,900,19,1,1.940461406,1266544,4500000,Uttam Nagar
3,2,Semi-Furnished,1400,13,1,1.226265696,2701274,6000000,Uttam Nagar
3,3,Unfurnished,1350,4,1,0.203635268,2482097,6100000,Uttam Nagar
2,2,Semi-Furnished,900,27,1,0.16327087,1283219,4500000,Uttam Nagar
2,2,Furnished,590,16,1,0.16327087,1037964,2700000,Uttam Nagar
2,2,Furnished,1125,12,1,0.16327087,2352251,6010000,Uttam Nagar
3,2,Unfurnished,1044,25,1,1.438728658,1536583,5000000,Uttam Nagar
3,2,Furnished,910,24,3,0.16327087,2559455,4990000,Uttam Nagar
3,2,Furnished,900,21,1,0.203635268,2438414,5000000,Uttam Nagar
2,2,Semi-Furnished,750,26,1,0.203635268,1495934,3400000,Uttam Nagar
2,2,Semi-Furnished,750,11,1,0.16327087,1156453,3000000,Uttam Nagar
3,2,Semi-Furnished,725,23,1,0.203635268,1302573,3500000,Uttam Nagar
2,2,Furnished,900,12,1,0.203635268,1740891,4000000,Uttam Nagar
2,2,Unfurnished,700,6,1,0.203635268,1181461,2900000,Uttam Nagar
3,3,Unfurnished,2000,9,1,1.749549353,8680994,31000000,Vasant Kunj
1,2,Semi-Furnished,650,9,1,0.764528577,2950526,7400000,Vasant Kunj
2,2,Unfurnished,1100,5,1,0.522372573,7381049,15500000,Vasant Kunj
2,2,Semi-Furnished,1075,18,2,0.120574048,4616145,12000000,Vasant Kunj
3,2,Semi-Furnished,1450,4,2,0.624866386,6516843,23500000,Vasant Kunj
3,2,Semi-Furnished,1200,12,2,0.935242007,11772283,25000000,Vasant Kunj
1,2,Unfurnished,600,25,2,0.374391313,2216890,7000000,Vasant Kunj
2,2,Unfurnished,1000,11,1,0.781707855,5806368,17500000,Vasant Kunj
3,2,Semi-Furnished,1600,23,1,1.080946061,7675877,25000000,Vasant Kunj
4,4,Unfurnished,1750,28,1,0.863534019,10169309,29000000,Vasant Kunj
3,3,Semi-Furnished,1300,19,1,1.528794029,10142057,21900000,Vasant Kunj
1,2,Furnished,550,30,1,1.330013925,3004007,7500000,Vasant Kunj
4,3,Semi-Furnished,2200,20,2,0.375785147,7464207,23500000,Vasant Kunj
2,2,Semi-Furnished,1100,4,2,0.682164752,11880620,24000000,Vasant Kunj
3,2,Semi-Furnished,1700,28,2,1.749549353,15360117,31000000,Vasant Kunj
2,2,Semi-Furnished,1100,2,3,0.624866386,8136384,16500000,Vasant Kunj
2,2,Furnished,1000,7,1,0.446772239,1632831,5000000,Vasant Kunj
3,2,Furnished,1350,6,1,0.781707855,9181674,24000000,Vasant Kunj
2,2,Semi-Furnished,1184,9,1,1.528794029,8895672,17000000,Vasant Kunj
